,ID,Age,Home,Type,Interaction Modifier
905,7937,44,3804,adult,1
906,3229,22,1509,adult,1
907,6906,43,3298,adult,1
908,9544,63,4569,adult,1
909,10016,35,4790,adult,1
910,7938,47,3804,teacher,1
911,295,31,141,adult,1
912,6905,15,3298,under_age,1
913,3232,43,1510,adult,1
914,10015,3,4790,under_age,1
915,7935,14,3804,under_age,1
916,296,24,142,adult,1
917,9545,34,4570,adult,1
918,6907,45,3298,adult,1
919,10017,33,4790,adult,1
920,7936,20,3804,adult,1
921,3235,29,1511,adult,1
922,9550,56,4571,adult,1
923,6908,33,3299,adult,1
924,297,50,143,adult,1
925,10018,88,4791,pensioner,1
926,7939,80,3805,pensioner,1
927,3234,28,1511,adult,1
928,9546,15,4571,under_age,1
929,6912,51,3300,adult,1
930,10019,43,4792,adult,1
931,7941,39,3806,adult,1
932,3233,23,1511,public_worker,1
933,298,57,144,adult,1
934,9547,16,4571,under_age,1
935,9549,19,4571,adult,1
936,6910,23,3300,adult,1
937,7940,13,3806,under_age,1
938,3236,59,1512,adult,1
939,299,56,144,adult,1
940,9548,59,4571,adult,1
941,6911,48,3300,public_worker,1
942,10021,20,4793,public_worker,1
943,7942,44,3806,adult,1
944,10020,22,4793,adult,1
945,3237,62,1512,adult,1
946,6909,17,3300,under_age,1
947,301,76,145,pensioner,1
948,9551,20,4572,adult,1
949,7943,66,3807,adult,1
950,300,80,145,pensioner,1
951,6913,67,3301,adult,1
952,10022,33,4794,adult,1
953,3238,65,1513,adult,1
954,9553,44,4572,adult,1
955,304,36,146,adult,1
956,7945,66,3808,adult,1
957,9552,53,4572,adult,1
958,6915,55,3302,teacher,1
959,10023,32,4795,adult,1
960,3239,48,1514,adult,1
961,303,37,146,public_worker,1
962,7944,56,3808,adult,1
963,302,11,146,under_age,1
964,6916,61,3302,adult,1
965,10024,26,4795,public_worker,1
966,9554,70,4573,pensioner,1
967,3240,38,1515,adult,1
968,7947,13,3809,under_age,1
969,10026,45,4796,adult,1
970,305,66,147,adult,1
971,6914,28,3302,adult,1
972,9556,68,4574,pensioner,1
973,7948,38,3809,adult,1
974,306,48,147,public_worker,1
975,9555,69,4574,pensioner,1
976,3242,36,1516,adult,1
977,10025,22,4796,adult,1
978,6919,41,3303,adult,1
979,7946,9,3809,under_age,1
980,308,35,148,adult,1
981,9559,38,4575,adult,1
982,3241,41,1516,public_worker,1
983,7949,38,3809,adult,1
984,6918,26,3303,adult,1
985,10029,34,4797,adult,1
986,309,28,148,adult,1
987,9557,6,4575,under_age,1
988,3244,28,1517,adult,1
989,6917,20,3303,adult,1
990,10028,48,4797,adult,1
991,7953,39,3810,adult,1
992,307,3,148,under_age,1
993,9560,46,4575,public_worker,1
994,3245,31,1517,adult,1
995,9558,7,4575,under_age,1
996,10027,12,4797,under_age,1
997,7950,6,3810,under_age,1
998,6920,27,3304,adult,1
999,313,35,149,adult,1
1000,3243,1,1517,under_age,1
1001,7951,7,3810,under_age,1
1002,9561,86,4576,pensioner,1
1003,10030,27,4798,public_worker,1
1004,311,3,149,under_age,1
1005,7952,28,3810,public_worker,1
1006,6921,3,3305,under_age,1
1007,3246,68,1518,pensioner,1
1008,310,0,149,under_age,1
1009,9562,81,4577,pensioner,1
1010,10031,29,4799,public_worker,1
1011,6924,45,3305,public_worker,1
1012,7954,30,3811,adult,1
1013,312,30,149,adult,1
1014,9563,70,4577,pensioner,1
1015,3247,40,1519,adult,1
1016,6922,6,3305,under_age,1
1017,10032,79,4800,pensioner,1
1018,6923,35,3305,adult,1
1019,9564,60,4578,public_worker,1
1020,3248,44,1519,adult,1
1021,316,24,150,adult,1
1022,10033,2,4801,under_age,1
1023,7955,73,3812,pensioner,1
1024,9565,63,4578,adult,1
1025,7956,78,3812,pensioner,1
1026,10035,31,4801,adult,1
1027,315,31,150,public_worker,1
1028,3249,71,1520,pensioner,1
1029,6926,79,3306,pensioner,1
1030,4263,65,2010,adult,1
1031,4830,32,2275,adult,1
1032,7463,69,3575,pensioner,1
1033,8974,54,4286,adult,1
1034,5772,45,2749,public_worker,1
1035,4735,36,2232,adult,1
1036,4266,37,2011,public_worker,1
1037,7464,42,3576,adult,1
1038,1245,60,575,medical_professional,1
1039,4832,79,2276,pensioner,1
1040,5775,57,2750,public_worker,1
1041,3699,52,1742,public_worker,1
1042,4265,11,2011,under_age,1
1043,8976,56,4287,adult,1
1044,3698,51,1742,adult,1
1045,1247,42,576,teacher,1
1046,5774,22,2750,adult,1
1047,4737,73,2233,pensioner,1
1048,4264,10,2011,under_age,1
1049,7466,65,3577,adult,1
1050,4736,73,2233,pensioner,1
1051,8977,58,4287,adult,1
1052,4833,28,2277,adult,1
1053,4268,47,2012,medical_professional,1
1054,1246,14,576,under_age,1
1055,5776,53,2750,adult,1
1056,4267,46,2012,public_worker,1
1057,7465,59,3577,public_worker,1
1058,4741,54,2234,adult,1
1059,3700,83,1743,pensioner,1
1060,4834,74,2278,pensioner,1
1061,1248,63,577,public_worker,1
1062,3701,89,1743,pensioner,1
1063,8978,47,4288,adult,1
1064,5773,19,2750,adult,1
1065,4738,18,2234,under_age,1
1066,4269,43,2013,public_worker,1
1067,4835,75,2278,pensioner,1
1068,7467,41,3578,adult,1
1069,1249,62,577,adult,1
1070,4742,60,2234,adult,1
1071,3702,29,1744,adult,1
1072,4270,44,2013,adult,1
1073,4836,67,2280,adult,1
1074,8979,77,4289,pensioner,1
1075,5779,25,2751,adult,1
1076,4739,21,2234,adult,1
1077,7468,28,3579,public_worker,1
1078,1253,45,578,adult,1
1079,4271,25,2014,adult,1
1080,3703,59,1745,adult,1
1081,4837,58,2280,adult,1
1082,7469,27,3579,public_worker,1
1083,8982,55,4290,adult,1
1084,1251,18,578,under_age,1
1085,5777,1,2751,under_age,1
1086,5778,29,2751,adult,1
1087,4740,24,2234,adult,1
1088,4273,69,2015,pensioner,1
1089,4838,1,2280,under_age,1
1090,7470,68,3580,pensioner,1
1091,8981,28,4290,adult,1
1092,1250,11,578,under_age,1
1093,4744,47,2235,adult,1
1094,3704,71,1746,pensioner,1
1095,4272,64,2015,adult,1
1096,4839,50,2281,adult,1
1097,8980,22,4290,public_worker,1
1098,1252,48,578,adult,1
1099,7472,78,3581,pensioner,1
1100,5780,7,2752,under_age,1
1101,3705,27,1747,adult,1
1102,5783,34,2752,public_worker,1
1103,4743,4,2235,under_age,1
1104,7471,85,3581,pensioner,1
1105,8983,40,4291,public_worker,1
1106,4274,67,2016,adult,1
1107,4840,80,2282,pensioner,1
1108,1254,79,580,pensioner,1
1109,5782,30,2752,public_worker,1
1110,4745,28,2235,adult,1
1111,3706,69,1748,pensioner,1
1112,7473,55,3582,public_worker,1
1113,8984,14,4292,under_age,1
1114,5781,7,2752,under_age,1
1115,4842,75,2283,pensioner,1
1116,1255,71,581,pensioner,1
1117,3707,69,1748,pensioner,1
1118,4278,61,2017,medical_professional,1
1119,8988,56,4292,public_worker,1
1120,4747,24,2236,public_worker,1
1121,4841,85,2283,pensioner,1
1122,7474,66,3583,adult,1
1123,5784,35,2753,adult,1
1124,4275,24,2017,adult,1
1125,8987,61,4292,public_worker,1
1126,1258,60,582,adult,1
1127,4746,24,2236,adult,1
1128,3710,50,1749,adult,1
1129,4843,40,2284,adult,1
1130,7475,65,3583,adult,1
1131,8986,19,4292,teacher,1
1132,1257,53,582,adult,1
1133,4276,29,2017,public_worker,1
1134,5785,37,2753,public_worker,1
1135,4750,54,2236,public_worker,1
1136,3711,56,1749,adult,1
1137,4277,60,2017,public_worker,1
1138,8985,16,4292,under_age,1
1139,1256,26,582,adult,1
1140,4846,61,2285,public_worker,1
1141,7477,37,3584,adult,1
1142,5787,26,2754,adult,1
1143,4748,26,2236,adult,1
1144,3709,20,1749,adult,1
1145,4279,15,2018,under_age,1
1146,4845,61,2285,adult,1
1147,8989,32,4293,adult,1
1148,5789,51,2754,adult,1
1149,7476,33,3584,public_worker,1
1150,1259,21,583,public_worker,1
1151,4749,64,2236,adult,1
1152,4281,57,2018,public_worker,1
1153,3708,15,1749,under_age,1
1154,4844,26,2285,adult,1
1155,5786,19,2754,adult,1
1156,8991,73,4294,pensioner,1
1157,4280,22,2018,public_worker,1
1158,7479,32,3585,adult,1
1159,1260,79,584,pensioner,1
1160,4752,35,2237,adult,1
1161,3712,30,1750,adult,1
1162,8990,65,4294,adult,1
1163,4282,55,2018,public_worker,1
1164,5788,53,2754,adult,1
1165,7478,34,3585,teacher,1
1166,4847,53,2286,adult,1
1167,1264,35,585,adult,1
1168,4751,9,2237,under_age,1
1169,3713,29,1751,adult,1
1170,4283,59,2019,public_worker,1
1171,1261,3,585,under_age,1
1172,4753,35,2237,adult,1
1173,8992,81,4295,pensioner,1
1174,5790,46,2755,public_worker,1
1175,4284,65,2019,adult,1
1176,7482,57,3586,adult,1
1177,4848,43,2287,adult,1
1178,8994,26,4296,adult,1
1179,1263,36,585,adult,1
1180,5791,15,2756,under_age,1
1181,3715,58,1751,adult,1
1182,4754,27,2238,adult,1
1183,7480,22,3586,adult,1
1184,1262,4,585,under_age,1
1185,5793,43,2756,adult,1
1186,3714,57,1751,adult,1
1187,4285,34,2020,public_worker,1
1188,4849,37,2288,adult,1
1189,8995,36,4296,adult,1
1190,4755,56,2238,adult,1
1191,7483,60,3586,adult,1
1192,1265,23,586,adult,1
1193,5792,46,2756,adult,1
1194,8993,4,4296,under_age,1
1195,4286,16,2021,under_age,1
1196,3717,86,1752,pensioner,1
1197,4850,48,2289,adult,1
1198,4756,52,2238,adult,1
1199,4288,42,2021,adult,1
1200,7481,28,3586,adult,1
1201,5796,47,2757,adult,1
1202,3716,88,1752,pensioner,1
1203,8996,73,4297,pensioner,1
1204,1267,34,587,adult,1
1205,4758,17,2239,under_age,1
1206,4287,46,2021,adult,1
1207,7484,9,3587,under_age,1
1208,4854,39,2290,public_worker,1
1209,8997,52,4298,public_worker,1
1210,1266,0,587,under_age,1
1211,5795,39,2757,adult,1
1212,3718,82,1753,pensioner,1
1213,8998,44,4298,teacher,1
1214,7485,37,3587,adult,1
1215,4851,5,2290,under_age,1
1216,1268,35,587,adult,1
1217,5794,14,2757,under_age,1
1218,3719,58,1754,adult,1
1219,4290,41,2022,public_worker,1
1220,4853,43,2290,adult,1
1221,4757,15,2239,under_age,1
1222,7486,35,3587,adult,1
1223,4289,14,2022,under_age,1
1224,5797,0,2758,under_age,1
1225,9001,35,4299,adult,1
1226,3720,64,1756,adult,1
1227,4760,49,2239,public_worker,1
1228,8412,49,4023,adult,1
1229,8409,23,4023,adult,1
1230,8411,61,4023,public_worker,1
1231,8410,27,4023,adult,1
1232,8413,44,4024,adult,1
1233,8414,23,4025,adult,1
1234,8417,24,4026,adult,1
1235,8415,1,4026,under_age,1
1236,8418,19,4026,adult,1
1237,8416,1,4026,under_age,1
1238,8419,51,4027,teacher,1
1239,8420,50,4027,teacher,1
1240,8421,16,4028,under_age,1
1241,8423,44,4028,adult,1
1242,8422,40,4028,adult,1
1243,8424,68,4029,pensioner,1
1244,8425,60,4029,public_worker,1
1245,8428,31,4030,adult,1
1246,8427,42,4030,adult,1
1247,8426,7,4030,under_age,1
1248,8433,56,4031,public_worker,1
1249,8431,28,4031,public_worker,1
1250,8432,64,4031,adult,1
1251,8429,21,4031,adult,1
1252,5402,46,2560,adult,1
1253,1716,12,787,under_age,1
1254,4926,37,2327,adult,1
1255,5399,10,2560,under_age,1
1256,1723,53,788,adult,1
1257,5401,39,2560,adult,1
1258,4928,59,2329,adult,1
1259,1721,21,788,adult,1
1260,4927,59,2329,adult,1
1261,5400,11,2560,under_age,1
1262,1720,14,788,under_age,1
1263,5403,83,2561,pensioner,1
1264,4929,56,2330,public_worker,1
1265,1722,49,788,adult,1
1266,5404,85,2562,pensioner,1
1267,4930,77,2331,pensioner,1
1268,1724,74,789,pensioner,1
1269,4931,75,2331,pensioner,1
1270,5407,49,2563,adult,1
1271,1726,60,790,adult,1
1272,4932,67,2332,adult,1
1273,5405,17,2563,under_age,1
1274,1725,57,790,public_worker,1
1275,5406,50,2563,adult,1
1276,4934,51,2333,adult,1
1277,4933,22,2333,adult,1
1278,1728,6,791,under_age,1
1279,1730,33,791,adult,1
1280,5408,22,2564,adult,1
1281,4935,18,2334,under_age,1
1282,1727,6,791,under_age,1
1283,5410,23,2565,adult,1
1284,4936,47,2334,adult,1
1285,1729,39,791,public_worker,1
1286,5413,64,2565,adult,1
1287,4938,61,2335,adult,1
1288,1731,67,792,adult,1
1289,4937,57,2335,public_worker,1
1290,5409,23,2565,adult,1
1291,1733,65,793,public_worker,1
1292,4940,71,2336,pensioner,1
1293,5411,24,2565,adult,1
1294,1732,66,793,public_worker,1
1295,4939,65,2336,adult,1
1296,5412,54,2565,adult,1
1297,1734,45,794,public_worker,1
1298,4943,37,2337,adult,1
1299,1735,42,794,adult,1
1300,5415,42,2566,teacher,1
1301,4942,53,2337,public_worker,1
1302,1736,51,795,public_worker,1
1303,5414,51,2566,adult,1
1304,4941,22,2337,adult,1
1305,1738,13,796,under_age,1
1306,5419,52,2567,adult,1
1307,4944,29,2338,adult,1
1308,1737,7,796,under_age,1
1309,1739,49,796,adult,1
1310,5418,29,2567,adult,1
1311,4948,55,2339,adult,1
1312,5416,21,2567,medical_professional,1
1313,1740,60,797,teacher,1
1314,4945,22,2339,adult,1
1315,5417,24,2567,adult,1
1316,4946,24,2339,adult,1
1317,1741,31,798,public_worker,1
1318,5420,57,2567,adult,1
1319,4947,47,2339,public_worker,1
1320,1744,19,799,adult,1
1321,5421,48,2569,adult,1
1322,4950,54,2340,adult,1
1323,1742,15,799,under_age,1
1324,1743,18,799,under_age,1
1325,8030,4,3844,under_age,1
1326,10108,1,4836,under_age,1
1327,2099,35,961,adult,1
1328,8458,14,4041,under_age,1
1329,8033,44,3844,adult,1
1330,10110,35,4836,public_worker,1
1331,8460,56,4042,adult,1
1332,10109,4,4836,under_age,1
1333,2100,22,962,medical_professional,1
1334,8034,9,3845,under_age,1
1335,8461,62,4042,adult,1
1336,10112,72,4837,pensioner,1
1337,8035,15,3845,under_age,1
1338,2105,43,963,adult,1
1339,8036,40,3845,adult,1
1340,2101,13,963,under_age,1
1341,10113,46,4838,adult,1
1342,8464,19,4043,adult,1
1343,2102,15,963,under_age,1
1344,8038,47,3846,adult,1
1345,2103,16,963,under_age,1
1346,8465,53,4043,adult,1
1347,10115,68,4839,pensioner,1
1348,8037,47,3846,public_worker,1
1349,2104,46,963,public_worker,1
1350,10114,61,4839,adult,1
1351,8462,9,4043,under_age,1
1352,8039,75,3847,pensioner,1
1353,2106,72,964,pensioner,1
1354,8463,13,4043,under_age,1
1355,10116,59,4840,adult,1
1356,8040,73,3847,pensioner,1
1357,8466,51,4043,adult,1
1358,2108,60,965,adult,1
1359,8041,58,3848,adult,1
1360,10117,7,4841,under_age,1
1361,2107,74,965,pensioner,1
1362,8467,82,4044,pensioner,1
1363,10118,41,4841,adult,1
1364,8042,47,3848,adult,1
1365,8468,79,4044,pensioner,1
1366,2109,55,966,public_worker,1
1367,10119,62,4842,adult,1
1368,2110,51,966,adult,1
1369,8470,46,4045,adult,1
1370,8043,65,3849,adult,1
1371,10120,53,4842,adult,1
1372,8469,20,4045,adult,1
1373,2112,74,967,pensioner,1
1374,8045,1,3850,under_age,1
1375,2111,66,967,adult,1
1376,10121,39,4843,adult,1
1377,8047,26,3850,adult,1
1378,8471,10,4046,under_age,1
1379,2113,2,968,under_age,1
1380,8473,40,4046,public_worker,1
1381,8046,31,3850,adult,1
1382,8474,49,4046,adult,1
1383,10124,39,4844,public_worker,1
1384,2116,34,968,adult,1
1385,10125,32,4844,adult,1
1386,8044,0,3850,under_age,1
1387,8472,14,4046,under_age,1
1388,2115,28,968,adult,1
1389,10123,12,4844,under_age,1
1390,8048,85,3851,pensioner,1
1391,8475,45,4047,adult,1
1392,2114,4,968,under_age,1
1393,10122,6,4844,under_age,1
1394,8049,58,3852,medical_professional,1
1395,8476,62,4048,public_worker,1
1396,2117,72,969,pensioner,1
1397,10126,83,4845,pensioner,1
1398,8050,85,3853,pensioner,1
1399,2118,76,969,pensioner,1
1400,8477,29,4049,adult,1
1401,10127,16,4846,under_age,1
1402,8053,58,3854,adult,1
1403,2119,72,970,pensioner,1
1404,10128,53,4846,adult,1
1405,8478,92,4050,pensioner,1
1406,8054,61,3854,adult,1
1407,8479,85,4050,pensioner,1
1408,2120,0,971,under_age,1
1409,10129,38,4846,adult,1
1410,8052,27,3854,adult,1
1411,2124,32,971,adult,1
1412,8481,59,4051,adult,1
1413,2121,3,971,under_age,1
1414,10130,72,4847,pensioner,1
1415,8051,20,3854,adult,1
1416,2123,8,971,under_age,1
1417,8480,68,4051,pensioner,1
1418,10131,77,4848,pensioner,1
1419,2122,5,971,under_age,1
1420,8055,81,3855,pensioner,1
1421,8482,63,4052,adult,1
1422,2125,47,971,public_worker,1
1423,10132,75,4849,pensioner,1
1424,8056,27,3856,adult,1
1425,10133,80,4849,pensioner,1
1426,2128,46,972,public_worker,1
1427,8484,64,4053,adult,1
1428,868,31,399,public_worker,1
1429,866,0,399,under_age,1
1430,870,18,400,under_age,1
1431,871,44,400,adult,1
1432,872,43,401,adult,1
1433,873,36,401,adult,1
1434,876,52,402,adult,1
1435,875,55,402,adult,1
1436,874,21,402,adult,1
1437,877,64,403,adult,1
1438,878,27,404,adult,1
1439,879,85,405,pensioner,1
1440,881,73,406,pensioner,1
1441,880,69,406,pensioner,1
1442,883,1,407,under_age,1
1443,885,33,407,public_worker,1
1444,884,2,407,under_age,1
1445,886,36,407,adult,1
1446,882,0,407,under_age,1
1447,887,71,408,pensioner,1
1448,888,77,408,pensioner,1
1449,889,69,409,pensioner,1
1450,890,66,410,adult,1
1451,894,43,411,adult,1
1452,891,8,411,under_age,1
1453,892,13,411,under_age,1
1454,9075,83,4337,pensioner,1
1455,9074,73,4337,pensioner,1
1456,9076,69,4339,pensioner,1
1457,9077,24,4340,adult,1
1458,9078,24,4341,adult,1
1459,9080,33,4342,adult,1
1460,9079,5,4342,under_age,1
1461,9081,25,4343,adult,1
1462,9084,65,4346,adult,1
1463,9082,41,4346,adult,1
1464,9083,54,4346,adult,1
1465,9085,50,4346,adult,1
1466,9087,61,4347,adult,1
1467,9086,54,4347,adult,1
1468,9088,46,4348,adult,1
1469,9089,52,4348,adult,1
1470,9090,33,4353,public_worker,1
1471,9092,35,4355,public_worker,1
1472,9091,33,4355,public_worker,1
1473,9094,71,4356,pensioner,1
1474,9093,62,4356,adult,1
1475,9096,85,4357,pensioner,1
1476,9095,80,4357,pensioner,1
1477,9099,60,4358,adult,1
1478,3798,3,1786,under_age,1
1479,6436,32,3068,adult,1
1480,9641,38,4612,public_worker,1
1481,3797,1,1786,under_age,1
1482,392,64,186,adult,1
1483,9640,5,4612,under_age,1
1484,3799,28,1786,adult,1
1485,6434,7,3068,under_age,1
1486,6433,6,3068,under_age,1
1487,9643,69,4613,pensioner,1
1488,3800,32,1786,adult,1
1489,393,4,187,under_age,1
1490,9644,66,4613,adult,1
1491,6435,40,3068,public_worker,1
1492,395,38,187,adult,1
1493,3801,25,1787,adult,1
1494,6437,49,3069,adult,1
1495,9645,69,4614,pensioner,1
1496,394,33,187,adult,1
1497,6438,42,3069,adult,1
1498,9647,3,4615,under_age,1
1499,3802,59,1788,adult,1
1500,397,46,188,public_worker,1
1501,9649,46,4615,public_worker,1
1502,396,13,188,under_age,1
1503,6440,55,3070,adult,1
1504,9646,0,4615,under_age,1
1505,3803,25,1789,adult,1
1506,398,29,189,adult,1
1507,9648,32,4615,adult,1
1508,6439,24,3070,adult,1
1509,3804,61,1790,adult,1
1510,6441,47,3070,public_worker,1
1511,399,10,190,under_age,1
1512,9650,85,4616,pensioner,1
1513,401,36,190,public_worker,1
1514,3806,64,1791,public_worker,1
1515,6442,26,3071,adult,1
1516,9653,29,4617,adult,1
1517,400,41,190,adult,1
1518,3805,73,1791,pensioner,1
1519,6443,24,3072,adult,1
1520,9654,59,4617,public_worker,1
1521,3807,5,1792,under_age,1
1522,6444,54,3072,adult,1
1523,9651,22,4617,adult,1
1524,402,61,191,public_worker,1
1525,3809,38,1792,adult,1
1526,6445,63,3072,adult,1
1527,403,57,191,adult,1
1528,9652,22,4617,adult,1
1529,3810,27,1792,adult,1
1530,6447,39,3073,adult,1
1531,9655,56,4617,adult,1
1532,406,60,192,adult,1
1533,3808,8,1792,under_age,1
1534,6446,8,3073,under_age,1
1535,405,17,192,under_age,1
1536,9656,72,4618,pensioner,1
1537,3811,57,1793,public_worker,1
1538,6448,37,3073,adult,1
1539,409,15,193,under_age,1
1540,9657,80,4618,pensioner,1
1541,3814,40,1794,adult,1
1542,408,13,193,under_age,1
1543,6449,24,3074,adult,1
1544,9659,69,4619,pensioner,1
1545,410,39,193,adult,1
1546,3813,12,1794,under_age,1
1547,9658,63,4619,public_worker,1
1548,6451,57,3074,adult,1
1549,3812,9,1794,under_age,1
1550,411,46,193,adult,1
1551,9660,67,4620,adult,1
1552,3815,45,1794,public_worker,1
1553,6452,53,3074,teacher,1
1554,412,34,194,teacher,1
1555,6450,26,3074,public_worker,1
1556,9661,73,4620,pensioner,1
1557,3816,16,1795,under_age,1
1558,3817,23,1795,adult,1
1559,6453,88,3075,pensioner,1
1560,9663,73,4621,pensioner,1
1561,413,8,195,under_age,1
1562,9662,68,4621,pensioner,1
1563,3819,50,1795,public_worker,1
1564,6454,47,3076,public_worker,1
1565,415,43,195,adult,1
1566,3818,55,1795,adult,1
1567,9664,70,4622,pensioner,1
1568,6455,44,3077,public_worker,1
1569,9665,72,4622,pensioner,1
1570,414,15,195,under_age,1
1571,6456,24,3078,adult,1
1572,3824,56,1796,adult,1
1573,9666,66,4623,adult,1
1574,416,90,197,pensioner,1
1575,3823,48,1796,adult,1
1576,6457,35,3079,adult,1
1577,417,26,198,adult,1
1578,3327,42,1559,adult,1
1579,3329,59,1560,public_worker,1
1580,3328,53,1560,adult,1
1581,3330,52,1561,adult,1
1582,3331,25,1562,adult,1
1583,3332,49,1562,adult,1
1584,3334,40,1563,public_worker,1
1585,3333,10,1563,under_age,1
1586,3335,38,1563,public_worker,1
1587,3336,21,1564,adult,1
1588,3338,67,1565,adult,1
1589,3337,73,1565,pensioner,1
1590,3339,5,1566,under_age,1
1591,3340,7,1566,under_age,1
1592,3341,38,1566,adult,1
1593,3344,30,1567,adult,1
1594,3342,4,1567,under_age,1
1595,3343,38,1567,adult,1
1596,3346,26,1568,adult,1
1597,3345,27,1568,public_worker,1
1598,3347,57,1569,adult,1
1599,3349,70,1570,pensioner,1
1600,3348,68,1570,pensioner,1
1601,3350,71,1571,pensioner,1
1602,3352,52,1572,adult,1
1603,3351,55,1572,teacher,1
1604,4364,0,2058,under_age,1
1605,2202,62,1004,adult,1
1606,4366,40,2058,adult,1
1607,7567,61,3617,adult,1
1608,2201,62,1004,adult,1
1609,4365,2,2058,under_age,1
1610,7568,54,3617,adult,1
1611,4367,30,2058,adult,1
1612,7566,25,3617,adult,1
1613,2204,50,1005,adult,1
1614,4371,47,2059,public_worker,1
1615,7569,85,3618,pensioner,1
1616,2205,48,1005,adult,1
1617,4368,16,2059,under_age,1
1618,7572,30,3619,adult,1
1619,2203,21,1005,adult,1
1620,4370,48,2059,adult,1
1621,7570,4,3619,under_age,1
1622,4369,16,2059,under_age,1
1623,2206,79,1006,pensioner,1
1624,7571,32,3619,adult,1
1625,4372,45,2060,adult,1
1626,2207,80,1007,pensioner,1
1627,7574,79,3620,pensioner,1
1628,4373,51,2060,adult,1
1629,2208,83,1009,pensioner,1
1630,7573,78,3620,pensioner,1
1631,2209,94,1009,pensioner,1
1632,4374,17,2061,under_age,1
1633,7575,47,3621,adult,1
1634,2212,50,1010,adult,1
1635,4376,43,2061,adult,1
1636,2210,25,1010,public_worker,1
1637,7576,79,3622,pensioner,1
1638,4375,19,2061,adult,1
1639,2211,55,1010,adult,1
1640,7580,46,3623,adult,1
1641,4377,50,2061,adult,1
