,building,geometry,amenity,shop,leisure,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
680018682,yes,"POLYGON ((9.722793100000001 51.190313, 9.7230399 51.1899533, 9.7226558 51.1898498, 9.722251999999999 51.189741, 9.722005299999999 51.1901008, 9.722793100000001 51.190313))",,,,,,9.722522568067316,51.190027015695435,3.358033350046091e-07,2
680018683,yes,"POLYGON ((9.721580700000001 51.1910485, 9.7218716 51.1911227, 9.722026 51.1908884, 9.722089 51.1909039, 9.722147400000001 51.1908085, 9.7221923 51.1908195, 9.7222323 51.1907651, 9.7218342 51.1906585, 9.721580700000001 51.1910485))",,,,,,9.721878428537817,51.19088393099681,1.4602826000109196e-07,2
680018684,yes,"POLYGON ((9.721617 51.1911557, 9.721502900000001 51.1913285, 9.721712200000001 51.1913827, 9.721826200000001 51.1912099, 9.721617 51.1911557))",,,,,,9.721664568888906,51.19126920529882,4.233990999927065e-08,2
680018685,yes,"POLYGON ((9.723447 51.1908234, 9.723565000000001 51.1907839, 9.7234567 51.1906568, 9.7233778 51.1905623, 9.723179999999999 51.1906303, 9.7232597 51.1907227, 9.723338800000001 51.1906962, 9.723447 51.1908234))",,,,,,9.72337836463088,51.19068640317336,4.3020064999410116e-08,2
680018686,yes,"POLYGON ((9.7232793 51.1910518, 9.723561200000001 51.1909575, 9.723447 51.1908234, 9.723338800000001 51.1906962, 9.7232597 51.1907227, 9.7230569 51.1907905, 9.7232793 51.1910518))",,,,,,9.72330904307948,51.19087401239641,9.461886999966152e-08,2
680018687,yes,"POLYGON ((9.7237142 51.1909767, 9.7236859 51.1909429, 9.7234693 51.1910144, 9.723497699999999 51.1910482, 9.7237142 51.1909767))",,,,,,9.723591760340588,51.190995553539516,9.346414999294868e-09,2
680018688,yes,"POLYGON ((9.723300099999999 51.1911134, 9.723456799999999 51.1910617, 9.7234117 51.1910081, 9.7232793 51.1910518, 9.723255099999999 51.1910598, 9.723300099999999 51.1911134))",,,,,,9.72335593002957,51.19106074854207,1.0726355000251506e-08,2
680018689,yes,"POLYGON ((9.723939700000001 51.191204, 9.7237413 51.1909678, 9.7237142 51.1909767, 9.723497699999999 51.1910482, 9.723456799999999 51.1910617, 9.723300099999999 51.1911134, 9.723498599999999 51.1913496, 9.723939700000001 51.191204))",,,,,,9.723619921738962,51.19115869346346,1.3309673000108806e-07,2
680018690,yes,"POLYGON ((9.7227859 51.1914494, 9.722600399999999 51.1913187, 9.7225184 51.1913644, 9.7225666 51.1913966, 9.722542300000001 51.1914105, 9.722679100000001 51.1915093, 9.7227038 51.1914951, 9.7227859 51.1914494))",,,,,,9.722647149387662,51.191415389796944,2.3375845000217572e-08,2
680018691,yes,"POLYGON ((9.7229487 51.1913586, 9.7226576 51.1911536, 9.722494899999999 51.1912443, 9.722600399999999 51.1913187, 9.7227859 51.1914494, 9.7229487 51.1913586))",,,,,,9.72272178370995,51.1913014938057,5.97908500001437e-08,2
680018693,yes,"POLYGON ((9.724270300000001 51.1918369, 9.7243017 51.1918212, 9.724376299999999 51.1917839, 9.724287800000001 51.1917144, 9.7241818 51.1917673, 9.724270300000001 51.1918369))",,,,,,9.724279047647729,51.19177563313257,1.2058374999620346e-08,2
680018694,yes,"POLYGON ((9.723608499999999 51.1917394, 9.723697 51.1916953, 9.7235423 51.1915733, 9.7234537 51.1916175, 9.723608499999999 51.1917394))",,,,,,9.723575356619516,51.191656358124405,1.7630885000140214e-08,2
680018695,yes,"POLYGON ((9.7239545 51.1916217, 9.7241617 51.1915179, 9.7239798 51.1913753, 9.7237726 51.1914791, 9.7239545 51.1916217))",,,,,,9.72396715,51.1914985,4.842794000028922e-08,2
680018696,yes,"POLYGON ((9.723046399999999 51.1913266, 9.723148200000001 51.191269, 9.7230338 51.1911896, 9.722932 51.1912472, 9.723046399999999 51.1913266))",,,,,,9.723040099999999,51.19125809999999,1.4672359999524392e-08,2
680018697,yes,"POLYGON ((9.723183300000001 51.1914216, 9.7233222 51.1913431, 9.723185300000001 51.191248, 9.723148200000001 51.191269, 9.723046399999999 51.1913266, 9.723183300000001 51.1914216))",,,,,,9.723184301202924,51.19133481761818,2.395551999971229e-08,2
680018698,yes,"POLYGON ((9.7235213 51.1914813, 9.7233222 51.1913431, 9.723183300000001 51.1914216, 9.7233825 51.1915599, 9.7235213 51.1914813))",,,,,,9.723352320680698,51.19145148109854,3.483924500057677e-08,2
680018699,yes,"POLYGON ((9.722739499999999 51.1923739, 9.7236434 51.1918562, 9.723391400000001 51.1916834, 9.7224875 51.1922012, 9.722739499999999 51.1923739))",,,,,,9.72306547190841,51.19202866012769,2.866217249975817e-07,2
680018700,yes,"POLYGON ((9.7222426 51.1959089, 9.7219485 51.1960106, 9.722033700000001 51.1961073, 9.722113500000001 51.1960797, 9.7221353 51.196107, 9.7222154 51.1960784, 9.722190599999999 51.1960528, 9.722327699999999 51.1960055, 9.7222426 51.1959089))",,,,,,9.7221398144834,51.196012969956335,3.9793529999577914e-08,2
680018701,yes,"POLYGON ((9.7225229 51.1960202, 9.722524200000001 51.1958568, 9.7223614 51.1958562, 9.7223609 51.1959101, 9.722298199999999 51.1959101, 9.7222992 51.1959669, 9.7223603 51.1959662, 9.7223601 51.1960197, 9.7225229 51.1960202))",,,,,,9.722429039917856,51.195938230018584,3.012097999996768e-08,2
680018702,yes,"POLYGON ((9.722449900000001 51.1962538, 9.7223728 51.1961841, 9.722261400000001 51.1962324, 9.722338499999999 51.1963022, 9.722449900000001 51.1962538))",,,,,,9.722355645313977,51.19624313280134,1.1497934999533092e-08,2
680018703,yes,"POLYGON ((9.7225631 51.1962047, 9.722486 51.1961349, 9.7223728 51.1961841, 9.722449900000001 51.1962538, 9.7225631 51.1962047))",,,,,,9.722467954899253,51.19619436719701,1.168516500034019e-08,2
680018704,yes,"POLYGON ((9.722340600000001 51.1965725, 9.7225041 51.1965312, 9.722468599999999 51.196476, 9.7224421 51.1964818, 9.7224223 51.1964568, 9.7223442 51.1964812, 9.7223626 51.196503, 9.7223051 51.1965173, 9.722340600000001 51.1965725))",,,,,,9.722402756337427,51.19651633965269,1.2802750000433421e-08,2
680018706,yes,"POLYGON ((9.7225571 51.1966136, 9.7225445 51.1965941, 9.7225088 51.1965384, 9.7225041 51.1965312, 9.722340600000001 51.1965725, 9.7223936 51.1966548, 9.7225571 51.1966136))",,,,,,9.722448860322677,51.19659301527668,1.5650479999255884e-08,2
680018707,yes,"POLYGON ((9.7228099 51.1965526, 9.7227488 51.1964766, 9.7226336 51.1965129, 9.722694600000001 51.1965889, 9.7228099 51.1965526))",,,,,,9.722721731699531,51.19653275338517,1.097511500026728e-08,2
680018708,yes,"POLYGON ((9.72298 51.1965075, 9.7229165 51.1964234, 9.7227876 51.1964616, 9.7228511 51.1965457, 9.72298 51.1965075))",,,,,,9.722883800000002,51.19648455000001,1.3266190000193711e-08,2
680018709,yes,"POLYGON ((9.723117800000001 51.196468, 9.723047899999999 51.1963724, 9.7230355 51.1963553, 9.722931600000001 51.196386, 9.7229446 51.1964028, 9.722952299999999 51.1964128, 9.7229165 51.1964234, 9.72298 51.1965075, 9.723117800000001 51.196468))",,,,,,9.723012863051775,51.19643343175795,1.7673050000482218e-08,2
680018710,yes,"POLYGON ((9.7232927 51.1964185, 9.723247199999999 51.1963552, 9.7230723 51.1964047, 9.723117800000001 51.196468, 9.7232927 51.1964185))",,,,,,9.7231825,51.1964116,1.3323420000252326e-08,2
680018711,yes,"POLYGON ((9.7234382 51.1963774, 9.7233825 51.1963001, 9.7232371 51.1963412, 9.723247199999999 51.1963552, 9.7232927 51.1964185, 9.7234382 51.1963774))",,,,,,9.723337638102096,51.19635930157799,1.3529335000003192e-08,2
680018712,yes,"POLYGON ((9.7237037 51.1962745, 9.723675500000001 51.196145, 9.723492 51.1961607, 9.723501199999999 51.1962009, 9.723433500000001 51.1962089, 9.7234417 51.1963078, 9.7237037 51.1962745))",,,,,,9.723569475853845,51.19622768413102,3.22284749998318e-08,2
680018713,yes,"POLYGON ((9.7236856 51.1957757, 9.723689 51.1956567, 9.723724499999999 51.1956572, 9.723725200000001 51.1955878, 9.7235253 51.1955912, 9.7235251 51.1956555, 9.7235251 51.1957757, 9.7236856 51.1957757))",,,,,,9.723614292626134,51.19567788747981,3.272668499968461e-08,2
680018714,yes,"POLYGON ((9.7235133 51.1957748, 9.723512599999999 51.1957139, 9.7233617 51.1957145, 9.7233623 51.1957755, 9.7235133 51.1957748))",,,,,,9.723437454487577,51.19574467848902,9.200825000266744e-09,2
680018715,yes,"POLYGON ((9.723141099999999 51.1956731, 9.7231404 51.1956135, 9.7230525 51.1956139, 9.723053200000001 51.1956735, 9.723141099999999 51.1956731))",,,,,,9.7230968,51.1956435,5.239119999987693e-09,2
680018716,yes,"POLYGON ((9.723402 51.1956887, 9.723403299999999 51.1956097, 9.723258599999999 51.1956087, 9.7232573 51.1956877, 9.723402 51.1956887))",,,,,,9.7233303,51.19564869999999,1.1432599999914055e-08,2
680018717,yes,"POLYGON ((9.722826400000001 51.1962654, 9.7228426 51.1963556, 9.722987699999999 51.1963453, 9.7229715 51.1962551, 9.722826400000001 51.1962654))",,,,,,9.72290705,51.196305349999996,1.3254879999245297e-08,2
680018718,yes,"POLYGON ((9.7229715 51.1962551, 9.7229534 51.1961543, 9.7227984 51.1961652, 9.7228165 51.196266, 9.722826400000001 51.1962654, 9.7229715 51.1962551))",,,,,,9.722884943649639,51.196210174498745,1.582874499970477e-08,2
680018719,yes,"POLYGON ((9.722972800000001 51.1961097, 9.722959400000001 51.1960085, 9.722776700000001 51.196018, 9.722790099999999 51.1961192, 9.722972800000001 51.1961097))",,,,,,9.72287475,51.19606385000001,1.8616540000005803e-08,2
680018720,yes,"POLYGON ((9.7228615 51.1959736, 9.7228662 51.1958862, 9.7227186 51.1958831, 9.7227139 51.1959705, 9.7228615 51.1959736))",,,,,,9.722790050000002,51.195928349999996,1.2914810000244623e-08,2
680018721,yes,"POLYGON ((9.7229312 51.1959589, 9.7231579 51.1959606, 9.7231594 51.1958793, 9.7230565 51.1958788, 9.7230563 51.1958402, 9.7229332 51.1958404, 9.722932800000001 51.1958776, 9.7229312 51.1959589))",,,,,,9.723035135338352,51.19590702957758,2.3075374999753236e-08,2
680018722,yes,"POLYGON ((9.7229054 51.1957725, 9.722904700000001 51.1956891, 9.7228052 51.1956895, 9.722803799999999 51.1956698, 9.7227237 51.1956702, 9.722724100000001 51.1956897, 9.7227248 51.1957731, 9.7229054 51.1957725))",,,,,,9.722809957003163,51.19572624535273,1.6636219999289725e-08,2
680018723,yes,"POLYGON ((9.7229308 51.195213, 9.723022200000001 51.1952143, 9.7230246 51.1951473, 9.7229332 51.195146, 9.7229308 51.195213))",,,,,,9.722977700000001,51.19518015,6.126920000161987e-09,2
680018724,yes,"POLYGON ((9.7229001 51.1951355, 9.723020399999999 51.1951357, 9.7230208 51.1950515, 9.7229004 51.1950513, 9.7229001 51.1951355))",,,,,,9.722960425044029,51.19509349416985,1.0133539999945637e-08,2
680018725,yes,"POLYGON ((9.7225457 51.194905, 9.7225839 51.1949991, 9.722667299999999 51.1949858, 9.722629100000001 51.1948917, 9.7225457 51.194905))",,,,,,9.722606499999998,51.19494540000001,8.35599999984836e-09,2
680018726,yes,"POLYGON ((9.722471199999999 51.1947562, 9.7223983 51.1947716, 9.722458700000001 51.1948842, 9.7225316 51.1948688, 9.722471199999999 51.1947562))",,,,,,9.722464949999997,51.19482019999999,9.138699999692534e-09,2
680018727,yes,"POLYGON ((9.7227348 51.1952605, 9.7228206 51.1952613, 9.7228206 51.1952804, 9.722929199999999 51.1952802, 9.7229294 51.1952626, 9.7229308 51.195213, 9.7229321 51.1951664, 9.7227374 51.1951643, 9.7227348 51.1952605))",,,,,,9.722837357643439,51.19521897126352,2.0713725000149598e-08,2
680018728,yes,"POLYGON ((9.7233859 51.1954882, 9.723565600000001 51.1954882, 9.723565600000001 51.1953954, 9.7235488 51.1953956, 9.7235481 51.1953229, 9.7234506 51.1953233, 9.723448899999999 51.1953956, 9.7233859 51.1953954, 9.7233859 51.1954882))",,,,,,9.72348277044523,51.19541711337426,2.3803850000077812e-08,2
680018729,yes,"POLYGON ((9.7233859 51.1954882, 9.7233859 51.1953954, 9.7232243 51.1953954, 9.7232243 51.1954882, 9.7233859 51.1954882))",,,,,,9.7233051,51.1954418,1.4996479999589174e-08,2
680018730,yes,"POLYGON ((9.7230667 51.1954836, 9.723068 51.1953971, 9.7227707 51.1953952, 9.722769400000001 51.1954818, 9.7230667 51.1954836))",,,,,,9.72291867137815,51.195439424785455,2.5733720000706598e-08,2
680018731,yes,"POLYGON ((9.7236162 51.1952712, 9.7236172 51.1951802, 9.7234839 51.1951796, 9.7234829 51.1952706, 9.7236162 51.1952712))",,,,,,9.72355005,51.195225400000005,1.2130899999672462e-08,2
680018732,yes,"POLYGON ((9.723130400000001 51.195013, 9.7232266 51.1950136, 9.723227700000001 51.1949498, 9.723131499999999 51.1949491, 9.723130400000001 51.195013))",,,,,,9.723179037447634,51.19498137481991,6.143085000050589e-09,2
680018733,yes,"POLYGON ((9.723437499999999 51.1950916, 9.723435500000001 51.1949852, 9.7232834 51.1949864, 9.7232833 51.1950222, 9.7231311 51.1950205, 9.723129699999999 51.1950928, 9.7232854 51.1950927, 9.723437499999999 51.1950916))",,,,,,9.723298376024255,51.195046322414775,2.7210999999855956e-08,2
680018734,yes,"POLYGON ((9.7236165 51.1950705, 9.723617900000001 51.1949752, 9.7234827 51.1949744, 9.723481400000001 51.1950698, 9.7236165 51.1950705))",,,,,,9.723549613339138,51.195022468972766,1.2887564999847302e-08,2
680018735,yes,"POLYGON ((9.7234134 51.1949092, 9.723621899999999 51.1949088, 9.7236215 51.194826, 9.723621899999999 51.1947655, 9.723499199999999 51.1947642, 9.7234985 51.1948264, 9.7234129 51.1948264, 9.7234134 51.1949092))",,,,,,9.723530372096103,51.194845714326746,2.4788094999864085e-08,2
680018736,yes,"POLYGON ((9.7235864 51.1945272, 9.7235575 51.1944495, 9.7232623 51.1944938, 9.723289100000001 51.1945703, 9.723321500000001 51.1946608, 9.723426099999999 51.1946461, 9.7233939 51.1945549, 9.7235864 51.1945272))",,,,,,9.723404728598156,51.19453887327706,3.402526000114972e-08,2
680018737,yes,"POLYGON ((9.7231726 51.1946003, 9.7231364 51.1945058, 9.723000600000001 51.1945262, 9.723036799999999 51.1946208, 9.7231726 51.1946003))",,,,,,9.723086589487618,51.194563278804445,1.3580180000006013e-08,2
680018738,yes,"POLYGON ((9.722697200000001 51.194655, 9.722664399999999 51.1945612, 9.7223896 51.1945991, 9.722422399999999 51.1946928, 9.722697200000001 51.194655))",,,,,,9.722543422971674,51.1946270208413,2.7003979999405484e-08,2
680018739,yes,"POLYGON ((9.721374900000001 51.1946365, 9.721528899999999 51.1946671, 9.721497599999999 51.1947289, 9.7216337 51.1947545, 9.7216773 51.1946533, 9.7215217 51.1946281, 9.7215437 51.1945822, 9.7214118 51.1945579, 9.721374900000001 51.1946365))",,,,,,9.721531281768975,51.19465566954977,2.6559315000082325e-08,2
680018740,yes,"POLYGON ((9.7212146 51.1946604, 9.7212508 51.1945654, 9.721094799999999 51.1945421, 9.721058599999999 51.1946371, 9.7212146 51.1946604))",,,,,,9.7211547,51.194601250000005,1.566345999972259e-08,2
680018741,yes,"POLYGON ((9.721914699999999 51.194747, 9.721994499999999 51.1946272, 9.7218371 51.194586, 9.7217573 51.1947058, 9.721914699999999 51.194747))",,,,,,9.7218759,51.1946665,2.2144279999788645e-08,2
680018742,yes,"POLYGON ((9.7221239 51.194776, 9.722193000000001 51.1946919, 9.7220602 51.1946491, 9.7219911 51.1947331, 9.7221239 51.194776))",,,,,,9.722092057588823,51.19471253178475,1.4122774999765985e-08,2
680018743,yes,"POLYGON ((9.722136600000001 51.1949541, 9.722235899999999 51.1948541, 9.7220493 51.1947814, 9.721950100000001 51.1948815, 9.722136600000001 51.1949541))",,,,,,9.722092974527367,51.19486776591306,2.5874839999938627e-08,2
680018744,yes,"POLYGON ((9.722042099999999 51.1954197, 9.7221648 51.1953038, 9.7220669 51.1952631, 9.721973 51.1952243, 9.7218885 51.1953063, 9.721981400000001 51.1953431, 9.721944199999999 51.1953791, 9.722042099999999 51.1954197))",,,,,,9.722023850018392,51.19531861298654,2.7168660000308953e-08,2
680018745,yes,"POLYGON ((9.721817 51.1955406, 9.7217211 51.19547, 9.7216573 51.195504, 9.7217532 51.1955746, 9.721817 51.1955406))",,,,,,9.72173715,51.1955223,7.764879999954962e-09,2
680018746,yes,"POLYGON ((9.7218295 51.1954122, 9.7217211 51.19547, 9.721817 51.1955406, 9.7219254 51.1954828, 9.7218295 51.1954122))",,,,,,9.72182325,51.195476400000004,1.3196060000135577e-08,2
680018747,yes,"POLYGON ((9.7224434 51.1952744, 9.7224062 51.1951922, 9.722285599999999 51.1952137, 9.7222969 51.1952407, 9.722201 51.1952588, 9.722224799999999 51.1953099, 9.722320699999999 51.1952916, 9.722322800000001 51.1952958, 9.7224434 51.1952744))",,,,,,9.722329999869622,51.19525439073036,1.6071089999867794e-08,2
680018748,yes,"POLYGON ((9.7224954 51.1954475, 9.722455800000001 51.1953571, 9.722289 51.1953858, 9.722328600000001 51.1954762, 9.7224954 51.1954475))",,,,,,9.722392199999998,51.19541664999999,1.621524000010029e-08,2
680018750,yes,"POLYGON ((9.722416900000001 51.1955689, 9.7223539 51.1956479, 9.7224244 51.19567, 9.722482599999999 51.1956883, 9.7225457 51.1956093, 9.722416900000001 51.1955689))",,,,,,9.722449786227308,51.19562859077819,1.2716505000133916e-08,2
680018752,yes,"POLYGON ((9.722014 51.1957159, 9.7220931 51.1956876, 9.7220496 51.1956398, 9.7219704 51.1956682, 9.722014 51.1957159))",,,,,,9.7220317750743,51.195677865360835,5.014055000075064e-09,2
680018754,yes,"POLYGON ((9.722238600000001 51.1957526, 9.7221581 51.1956643, 9.7220931 51.1956876, 9.722014 51.1957159, 9.7220944 51.1958042, 9.722238600000001 51.1957526))",,,,,,9.722126286140703,51.195734257239145,1.68779000000179e-08,2
680018756,yes,"POLYGON ((9.721836100000001 51.1957974, 9.721921800000001 51.1957667, 9.721867400000001 51.1957071, 9.721781699999999 51.1957377, 9.721836100000001 51.1957974))",,,,,,9.721851744609712,51.19575223221757,6.779364999776009e-09,2
680018757,yes,"POLYGON ((9.72203 51.1958227, 9.721965000000001 51.1957513, 9.721921800000001 51.1957667, 9.721836100000001 51.1957974, 9.7219011 51.1958688, 9.72203 51.1958227))",,,,,,9.721933043272593,51.19581003987581,1.220319000010793e-08,2
680018759,yes,"POLYGON ((9.723047899999999 51.1942637, 9.723029800000001 51.1941272, 9.7229005 51.1941339, 9.7228669 51.1941351, 9.7228783 51.1942099, 9.7229104 51.1942085, 9.7229186 51.1942705, 9.723047899999999 51.1942637))",,,,,,9.722963808176655,51.19419550422266,2.0244790000652122e-08,2
680018761,yes,"POLYGON ((9.7226883 51.1941343, 9.722556900000001 51.1941403, 9.7225669 51.194226, 9.722698400000001 51.19422, 9.7226883 51.1941343))",,,,,,9.722627626214058,51.19418015537758,1.132556499990837e-08,2
680018762,yes,"POLYGON ((9.7228709 51.194212, 9.722860799999999 51.1941263, 9.7226883 51.1941343, 9.722698400000001 51.19422, 9.7228709 51.194212))",,,,,,9.722779599999999,51.19417314999999,1.4864049999927515e-08,2
680018763,yes,"POLYGON ((9.720850499999999 51.1941015, 9.7209296 51.1940206, 9.7208471 51.1939889, 9.720768 51.1940698, 9.720850499999999 51.1941015))",,,,,,9.7208488,51.1940452,9.181720000092091e-09,2
680018764,yes,"POLYGON ((9.722817300000001 51.1933678, 9.7227257 51.1933655, 9.7227196 51.19346, 9.722811800000001 51.1934624, 9.722817300000001 51.1933678))",,,,,,9.722768603663429,51.19341397706139,8.702775000421676e-09,2
680018765,yes,"POLYGON ((9.722925200000001 51.193459, 9.7229306 51.1933636, 9.7228177 51.1933611, 9.722817300000001 51.1933678, 9.722812299999999 51.1934565, 9.722925200000001 51.193459))",,,,,,9.722871444888666,51.19341004863075,1.0785150000313659e-08,2
680018766,yes,"POLYGON ((9.722405800000001 51.1936893, 9.722311100000001 51.1936882, 9.7223088 51.1937698, 9.7224035 51.1937708, 9.722405800000001 51.1936893))",,,,,,9.722357290331642,51.1937295246904,7.725200000095145e-09,2
680018767,yes,"POLYGON ((9.722505099999999 51.193683, 9.722405999999999 51.1936819, 9.722405800000001 51.1936893, 9.7224038 51.1937621, 9.722502799999999 51.1937632, 9.722505099999999 51.193683))",,,,,,9.722454426046884,51.19372254342875,7.946164999827124e-09,2
680018768,yes,"POLYGON ((9.7225994 51.1936729, 9.722505399999999 51.193672, 9.722505099999999 51.193683, 9.7225032 51.1937564, 9.7225973 51.1937574, 9.7225994 51.1936729))",,,,,,9.72255133069291,51.19371468199697,7.945124999972284e-09,2
680018769,yes,"POLYGON ((9.7226917 51.1936645, 9.722599600000001 51.1936637, 9.7225994 51.1936729, 9.722597800000001 51.1937507, 9.722689799999999 51.1937515, 9.7226917 51.1936645))",,,,,,9.722644722843064,51.19370759150593,8.01025000000599e-09,2
