,building,geometry,amenity,shop,leisure,sport,healthcare,building:levels,name,building_coordinates_x,building_coordinates_y,building_area,neighbourhood
57729596,yes,"POLYGON ((9.3363604 50.2353005, 9.336410300000001 50.2352855, 9.3364356 50.2353197, 9.336551500000001 50.2352848, 9.336471400000001 50.2351761, 9.336305599999999 50.2352261, 9.3363604 50.2353005))",,,,,,,,9.336431741971868,50.23524970722401,1.993467000065192e-08,2
57729597,yes,"POLYGON ((9.3404721 50.2346136, 9.340572399999999 50.2345475, 9.3404819 50.2344911, 9.3404966 50.2344814, 9.340454899999999 50.2344554, 9.3404472 50.2344605, 9.340408099999999 50.2344361, 9.340341799999999 50.2344798, 9.3403627 50.2344929, 9.3403218 50.2345198, 9.3404721 50.2346136))",,,,,,,,9.34044278438145,50.234525374376695,2.206129000021616e-08,2
57729598,yes,"POLYGON ((9.338107600000001 50.2348667, 9.338214499999999 50.2348395, 9.338191399999999 50.2348024, 9.3382509 50.2347872, 9.3381823 50.2346771, 9.3380581 50.2347088, 9.3380931 50.2347651, 9.338050900000001 50.2347758, 9.3380627 50.2347946, 9.338107600000001 50.2348667))",,,,,,,,9.338146013630913,50.23477085290613,2.3074969999881885e-08,2
57729599,yes,"POLYGON ((9.339340200000001 50.2345678, 9.339483100000001 50.234547, 9.339476299999999 50.234528, 9.3395051 50.2345238, 9.3394803 50.234454, 9.3393087 50.234479, 9.339340200000001 50.2345678))",,,,,,,,9.339407147279257,50.23450999313955,1.5454359999984233e-08,2
57729601,yes,"POLYGON ((9.338939699999999 50.2346556, 9.339026199999999 50.2346424, 9.3390092 50.234597, 9.339039 50.2345924, 9.339015099999999 50.2345285, 9.3388537 50.2345532, 9.338876900000001 50.2346152, 9.338922 50.2346083, 9.338939699999999 50.2346556))",,,,,,,,9.338954434773774,50.23458740179009,1.4966594999681265e-08,2
57729602,yes,"POLYGON ((9.3379531 50.2357707, 9.338057299999999 50.2357344, 9.338005799999999 50.2356739, 9.3380752 50.2356497, 9.338009400000001 50.2355724, 9.3379175 50.2355842, 9.337956800000001 50.2356257, 9.3378587 50.2356599, 9.3379531 50.2357707))",,,,,,,,9.337972741094136,50.235669969952504,2.2968220000142296e-08,2
57729603,yes,"POLYGON ((9.336595000000001 50.2359919, 9.3366857 50.2359556, 9.336618899999999 50.2358872, 9.3366603 50.2358707, 9.336629500000001 50.2358391, 9.3365852 50.2358568, 9.336497400000001 50.2358919, 9.336595000000001 50.2359919))",,,,,,,,9.336595659537116,50.23591613385449,1.4424540000029126e-08,2
57729604,yes,"POLYGON ((9.3363665 50.235576, 9.336383100000001 50.2355967, 9.3365154 50.235553, 9.336569600000001 50.23562, 9.3364882 50.2356469, 9.336471100000001 50.2356257, 9.3363131 50.2356779, 9.336259399999999 50.2356114, 9.3363665 50.235576))",,,,,,,,9.336412732376443,50.23561460934096,1.8886029999208452e-08,2
57729605,yes,"POLYGON ((9.336002199999999 50.235536, 9.3360646 50.2355165, 9.3360109 50.2354462, 9.3360866 50.2354226, 9.3360991 50.2354389, 9.3361599 50.2354199, 9.3361085 50.2353526, 9.3360646 50.2353664, 9.336009300000001 50.235294, 9.335889699999999 50.2353314, 9.335981500000001 50.2354516, 9.3359462 50.2354627, 9.336002199999999 50.235536))",,,,,,,,9.336014878452147,50.23540066684404,2.7837105000004543e-08,2
57729607,yes,"POLYGON ((9.338447199999999 50.2356343, 9.338549499999999 50.2355999, 9.338461300000001 50.2354927, 9.338354900000001 50.2355285, 9.3383816 50.2355609, 9.338365700000001 50.2355662, 9.3384014 50.2356096, 9.3384213 50.2356029, 9.338447199999999 50.2356343))",,,,,,,,9.338448928879677,50.23556481312479,1.5275019999752874e-08,2
57729609,yes,"POLYGON ((9.338194100000001 50.2354501, 9.338324500000001 50.2354051, 9.338217999999999 50.2352787, 9.3380875 50.2353237, 9.338194100000001 50.2354501))",,,,,,,,9.338206017428385,50.23536439453729,2.1283629999869655e-08,2
57729610,yes,"POLYGON ((9.3378899 50.2354517, 9.3380025 50.2354062, 9.337979000000001 50.2353823, 9.3380218 50.2353651, 9.337966 50.2353085, 9.3379253 50.235325, 9.337938400000001 50.2353382, 9.337899800000001 50.2353538, 9.337879600000001 50.2353334, 9.3378035 50.2353641, 9.3378899 50.2354517))",,,,,,,,9.337917235723488,50.235380109734244,1.6094414999613947e-08,2
57729611,yes,"POLYGON ((9.340309400000001 50.2347218, 9.340401399999999 50.2346598, 9.340306 50.2346015, 9.3402671 50.2346278, 9.340239800000001 50.2346111, 9.3401891 50.2346453, 9.3402064 50.2346559, 9.340180800000001 50.2346731, 9.3402332 50.2347052, 9.340256500000001 50.2346895, 9.340309400000001 50.2347218))",,,,,,,,9.340288318465563,50.234660714985466,1.465176000049652e-08,2
57729612,yes,"POLYGON ((9.3369646 50.2360809, 9.337076400000001 50.2360362, 9.336998899999999 50.2359567, 9.336915100000001 50.2359902, 9.3369473 50.2360231, 9.336919200000001 50.2360343, 9.3369646 50.2360809))",,,,,,,,9.33698923819962,50.23601955556236,1.1068604999504216e-08,2
57729613,yes,"POLYGON ((9.338635999999999 50.2356034, 9.338767799999999 50.2355588, 9.3387023 50.2354795, 9.3386867 50.2354847, 9.3386555 50.2354449, 9.3385622 50.2354764, 9.3385914 50.2355138, 9.338568499999999 50.2355216, 9.338635999999999 50.2356034))",,,,,,,,9.338657210127046,50.235525573408516,1.8153830000345176e-08,2
57729614,yes,"POLYGON ((9.3387362 50.2346754, 9.338691300000001 50.2346828, 9.3387116 50.234724, 9.3387926 50.2347105, 9.3387881 50.2346954, 9.338842700000001 50.2346887, 9.3388028 50.2345565, 9.338683899999999 50.2345711, 9.3387022 50.2346319, 9.338722300000001 50.2346294, 9.3387362 50.2346754))",,,,,,,,9.33876255512966,50.23463732079564,1.7381650000369492e-08,2
57729615,yes,"POLYGON ((9.341391 50.2341017, 9.341643299999999 50.2339972, 9.3415623 50.2339246, 9.341309900000001 50.2340291, 9.341391 50.2341017))",,,,,,,,9.341476614966902,50.23401315175732,2.679033499875133e-08,2
57729616,yes,"POLYGON ((9.3373943 50.2360123, 9.337504900000001 50.2359672, 9.33752 50.2359824, 9.337572099999999 50.2359611, 9.337555500000001 50.2359444, 9.3375073 50.2358961, 9.3374588 50.2358476, 9.337407300000001 50.2358687, 9.3373539 50.2358152, 9.3372324 50.2358649, 9.337305000000001 50.2359376, 9.337296500000001 50.235941, 9.337330100000001 50.2359746, 9.3373405 50.2359851, 9.3373594 50.2359774, 9.3373943 50.2360123))",,,,,,,,9.33739729220641,50.235915160342444,3.4221760000001446e-08,2
57729617,yes,"POLYGON ((9.3396995 50.2349532, 9.3397691 50.2349387, 9.3397649 50.2349304, 9.3398086 50.2349212, 9.339741800000001 50.2347894, 9.339699100000001 50.2347983, 9.339689099999999 50.2347785, 9.339618400000001 50.2347932, 9.3396995 50.2349532))",,,,,,,,9.339714058581732,50.23486378846326,1.8711960000199916e-08,2
57888370,yes,"POLYGON ((9.335964000000001 50.2358372, 9.3359269 50.2358538, 9.3359629 50.2358867, 9.336088699999999 50.2358305, 9.3360439 50.2357895, 9.336083800000001 50.2357717, 9.3360105 50.2357046, 9.335882 50.2357621, 9.335964000000001 50.2358372))",,,,,,,,9.335991660611418,50.235792474734566,2.0060200000153554e-08,2
57888371,yes,"POLYGON ((9.3348511 50.2361093, 9.334968099999999 50.2360777, 9.334982999999999 50.2361004, 9.3350691 50.2360772, 9.335054400000001 50.2360549, 9.3350834 50.236047, 9.335032399999999 50.2359696, 9.334800299999999 50.2360322, 9.3348511 50.2361093))",,,,,,,,9.334949362683188,50.23604318450945,2.338055000093239e-08,2
57888372,yes,"POLYGON ((9.3356412 50.2356178, 9.3358492 50.2355599, 9.335778899999999 50.2354567, 9.335571 50.2355147, 9.3356412 50.2356178))",,,,,,,,9.335710093809693,50.235537271076666,2.5521029999656608e-08,2
57888373,yes,"POLYGON ((9.334723800000001 50.2358813, 9.334923099999999 50.2358246, 9.334846499999999 50.2357564, 9.334806199999999 50.2357683, 9.334795 50.2357514, 9.334660100000001 50.2357904, 9.334723800000001 50.2358813))",,,,,,,,9.334783993129077,50.235812695854214,1.9456845000558354e-08,2
57888374,yes,"POLYGON ((9.3345889 50.2359201, 9.334723800000001 50.2358813, 9.334660100000001 50.2357904, 9.3345249 50.2358292, 9.3345889 50.2359201))",,,,,,,,9.334624406285862,50.23585523854948,1.4753425000472085e-08,2
57888375,yes,"POLYGON ((9.3356276 50.2359751, 9.3357136 50.2359519, 9.335704399999999 50.2359379, 9.335793799999999 50.2359138, 9.3357283 50.2358146, 9.335553000000001 50.235862, 9.3356276 50.2359751))",,,,,,,,9.335672905826577,50.23589231544802,2.190365000029898e-08,2
57888376,yes,"POLYGON ((9.335358400000001 50.2356871, 9.3354344 50.2356656, 9.335442 50.2356766, 9.335501600000001 50.2356598, 9.335494199999999 50.2356491, 9.335574100000001 50.2356265, 9.335507099999999 50.2355295, 9.335291700000001 50.2355903, 9.335358400000001 50.2356871))",,,,,,,,9.335433955039987,50.23560997208586,2.5717800000234236e-08,2
57888377,yes,"POLYGON ((9.3352047 50.2360639, 9.3352684 50.2360466, 9.3352428 50.2360081, 9.3354093 50.2359629, 9.335372100000001 50.235907, 9.3354391 50.2358888, 9.335395 50.2358224, 9.3353298 50.2358402, 9.3353535 50.2358759, 9.3351784 50.2359235, 9.3352141 50.2359772, 9.3351373 50.2359977, 9.3352047 50.2360639))",,,,,,,,9.33529187786999,50.235945050880865,2.8817024999311723e-08,2
57888378,yes,"POLYGON ((9.335008800000001 50.2358028, 9.335206599999999 50.2357423, 9.3351381 50.2356507, 9.3349896 50.2356961, 9.3350171 50.2357329, 9.334967799999999 50.235748, 9.335008800000001 50.2358028))",,,,,,,,9.335083983345756,50.23572727000762,2.00362050000696e-08,2
57888379,yes,"POLYGON ((9.334173099999999 50.2360408, 9.3341896 50.2360295, 9.334369300000001 50.2359766, 9.334300900000001 50.2358858, 9.334225399999999 50.2359091, 9.3341923 50.2358653, 9.3340616 50.2359056, 9.3341312 50.236007, 9.3341251 50.2360218, 9.334136600000001 50.2360384, 9.334154099999999 50.2360441, 9.334173099999999 50.2360408))",,,,,,,,9.334208157462347,50.23595169956465,3.102708500013283e-08,2
57888708,yes,"POLYGON ((9.336073900000001 50.2360054, 9.336248700000001 50.2359254, 9.336148400000001 50.2358358, 9.3360614 50.2358756, 9.336082599999999 50.2358946, 9.3359948 50.2359347, 9.336073900000001 50.2360054))",,,,,,,,9.336121018486345,50.23592242798689,2.1170645000733346e-08,2
57888709,yes,"POLYGON ((9.3345255 50.2362395, 9.334746000000001 50.236178, 9.3346745 50.2360731, 9.334453999999999 50.2361346, 9.3345255 50.2362395))",,,,,,,,9.3346,50.23615630000001,2.752770000105213e-08,2
57947581,yes,"POLYGON ((9.3440876 50.2328382, 9.344206399999999 50.2327814, 9.344127500000001 50.2327138, 9.3440963 50.2327287, 9.3440841 50.2327183, 9.3440411 50.2327388, 9.344048799999999 50.2327453, 9.344004099999999 50.2327667, 9.3440876 50.2328382))",,,,,,,,9.344103932364481,50.2327734465331,1.3486410000312046e-08,2
57947583,yes,"POLYGON ((9.3479341 50.2283035, 9.3479908 50.228379, 9.347859400000001 50.2284194, 9.347844 50.2283992, 9.3478224 50.2284058, 9.3477947 50.2283692, 9.3478162 50.2283625, 9.347802400000001 50.2283444, 9.3479341 50.2283035))",,,,,,,,9.347890986625465,50.228363209886616,1.3184594999645039e-08,2
57947586,yes,"POLYGON ((9.3443735 50.2327036, 9.3444591 50.2326618, 9.344379200000001 50.232595, 9.3442936 50.2326368, 9.3443735 50.2327036))",,,,,,,,9.34437635,50.2326493,9.057899999763028e-09,2
57947588,yes,"POLYGON ((9.3477643 50.2280811, 9.3478242 50.2281584, 9.3476921 50.2281994, 9.347681100000001 50.228185, 9.3476602 50.2281915, 9.347630499999999 50.2281522, 9.347651300000001 50.2281457, 9.347633099999999 50.2281218, 9.3476762 50.2281083, 9.3477643 50.2280811))",,,,,,,,9.347723039864361,50.2281423078167,1.3646600000162266e-08,2
57947590,yes,"POLYGON ((9.3439455 50.2329061, 9.3440876 50.2328382, 9.344004099999999 50.2327667, 9.343862 50.2328346, 9.3438716 50.2328428, 9.3439455 50.2329061))",,,,,,,,9.343974804390792,50.23283639867004,1.5828950000539652e-08,2
57947591,yes,"POLYGON ((9.347879199999999 50.2282308, 9.3479341 50.2283035, 9.347802400000001 50.2283444, 9.347788700000001 50.2283264, 9.347767299999999 50.228333, 9.347738700000001 50.2282952, 9.3477599 50.2282886, 9.347747200000001 50.2282718, 9.347879199999999 50.2282308))",,,,,,,,9.347834729399555,50.2282894123738,1.283015999989473e-08,2
57947593,yes,"POLYGON ((9.3442737 50.2327524, 9.3443735 50.2327036, 9.3442936 50.2326368, 9.344274199999999 50.2326205, 9.3441744 50.2326692, 9.3442737 50.2327524))",,,,,,,,9.34427394016153,50.232686441375094,1.3136019999997431e-08,2
57947595,yes,"POLYGON ((9.343814699999999 50.2329687, 9.3439455 50.2329061, 9.3438716 50.2328428, 9.3437407 50.2329054, 9.343814699999999 50.2329687))",,,,,,,,9.343843116692373,50.23290574994312,1.2912075000112757e-08,2
57947597,yes,"POLYGON ((9.3479908 50.228379, 9.3480454 50.2284518, 9.3479147 50.228492, 9.3479007 50.2284737, 9.3478788 50.2284804, 9.3478507 50.2284432, 9.3478724 50.2284365, 9.347859400000001 50.2284194, 9.3479908 50.228379))",,,,,,,,9.347946505564922,50.228437324216586,1.2744090000650919e-08,2
57947598,yes,"POLYGON ((9.3480454 50.2284518, 9.348108399999999 50.2285357, 9.3481595 50.2286036, 9.348114199999999 50.2286176, 9.3480299 50.2286435, 9.3479831 50.228582, 9.3479656 50.2285874, 9.3479391 50.2285521, 9.347956399999999 50.2285468, 9.3479147 50.228492, 9.3480454 50.2284518))",,,,,,,,9.348034995080285,50.22854822525423,2.50836699993658e-08,2
57947599,train_station,"POLYGON ((9.3487072 50.2285469, 9.3487306 50.2285816, 9.348762199999999 50.2286286, 9.3487785 50.2286528, 9.348728599999999 50.2286665, 9.3486843 50.2286788, 9.3486311 50.2286934, 9.348647 50.2287165, 9.348526100000001 50.2287511, 9.348406199999999 50.2287878, 9.3483939 50.2287689, 9.348322700000001 50.2287865, 9.3482492 50.2288077, 9.3482276 50.2287748, 9.348209799999999 50.2287779, 9.3481896 50.2287746, 9.348176499999999 50.2287653, 9.3481734 50.2287536, 9.3481843 50.2287411, 9.348200500000001 50.2287351, 9.3481796 50.2287031, 9.348225299999999 50.228689, 9.3487072 50.2285469))",,,,,,,,9.348476273607416,50.2286842912701,7.410217999888737e-08,2
57947600,yes,"POLYGON ((9.3478242 50.2281584, 9.347879199999999 50.2282308, 9.347747200000001 50.2282718, 9.3477353 50.2282561, 9.347714099999999 50.2282627, 9.3476836 50.2282224, 9.3477046 50.2282158, 9.3476921 50.2281994, 9.3478242 50.2281584))",,,,,,,,9.347779442264391,50.228217070826,1.2867870000269216e-08,2
57954009,yes,"POLYGON ((9.3551816 50.2237862, 9.355376100000001 50.2238168, 9.355393599999999 50.2237712, 9.3553304 50.2237613, 9.3553532 50.2237019, 9.355221999999999 50.2236812, 9.3551816 50.2237862))",,,,,,,,9.355282257461289,50.223751822616926,1.7667389999856548e-08,1
57954010,yes,"POLYGON ((9.352777400000001 50.2250591, 9.352756899999999 50.22511, 9.3525603 50.2250784, 9.3525811 50.225026, 9.352777400000001 50.2250591))",,,,,,,,9.352668466704392,50.22506829296456,1.0814669999965945e-08,1
57954011,yes,"POLYGON ((9.3518724 50.2251264, 9.352074699999999 50.225154, 9.3520992 50.2250805, 9.3518969 50.2250529, 9.3518724 50.2251264))",,,,,,,,9.351985800000001,50.22510345,1.5545250000524024e-08,1
57954012,yes,"POLYGON ((9.355247800000001 50.2239882, 9.3554023 50.2240143, 9.355447699999999 50.2239043, 9.3552933 50.2238782, 9.355247800000001 50.2239882))",,,,,,,,9.35534777085957,50.223946255235354,1.817574499977611e-08,1
57954013,yes,"POLYGON ((9.352980199999999 50.2246139, 9.3529368 50.2246995, 9.3528035 50.2246718, 9.352829399999999 50.2246208, 9.352782100000001 50.224611, 9.3527997 50.2245764, 9.352980199999999 50.2246139))",,,,,,,,9.352882167412027,50.22463730899174,1.4417130000362467e-08,1
57954014,yes,"POLYGON ((9.352858599999999 50.2250965, 9.352919099999999 50.2249736, 9.3530338 50.2249967, 9.3530114 50.2250422, 9.3532204 50.2250844, 9.3531633 50.2252004, 9.353022299999999 50.225172, 9.353041299999999 50.2251333, 9.352858599999999 50.2250965))",,,,,,,,9.35303823307073,50.22509003270642,3.926587000069742e-08,1
57954015,yes,"POLYGON ((9.3531371 50.2244097, 9.3530783 50.2244929, 9.3529509 50.224456, 9.353009800000001 50.2243729, 9.3531371 50.2244097))",,,,,,,,9.353044027069636,50.22443288489084,1.2757775000254716e-08,1
57954016,yes,"POLYGON ((9.352221399999999 50.2249329, 9.3523336 50.2249523, 9.3522996 50.225036, 9.3521874 50.2250169, 9.352221399999999 50.2249329))",,,,,,,,9.352260471595343,50.2249845125509,1.0062470000370195e-08,1
57954018,yes,"POLYGON ((9.3523152 50.2251788, 9.3523063 50.2252044, 9.3523464 50.22521, 9.3523516 50.225195, 9.3524808 50.2252132, 9.352506399999999 50.225139, 9.3523371 50.2251151, 9.3523152 50.2251788))",,,,,,,,9.352405298001436,50.225165786067244,1.3806590000245664e-08,1
57954020,yes,"POLYGON ((9.3536862 50.2238234, 9.353459000000001 50.2237761, 9.3535346 50.2236277, 9.3536263 50.2236469, 9.353646700000001 50.2236069, 9.353616300000001 50.2236006, 9.3536608 50.2235134, 9.3538788 50.2235588, 9.3538368 50.2236413, 9.3537512 50.2236234, 9.353730199999999 50.2236648, 9.3537634 50.2236717, 9.3536862 50.2238234))",,,,,,,,9.353661073810438,50.22367066698929,6.24904099997611e-08,1
57954021,yes,"POLYGON ((9.352559400000001 50.2252403, 9.352590299999999 50.2251508, 9.352506399999999 50.225139, 9.3524808 50.2252132, 9.352475500000001 50.2252284, 9.352559400000001 50.2252403))",,,,,,,,9.352532918368823,50.22518962795188,7.868950000153892e-09,1
57954022,yes,"POLYGON ((9.354443699999999 50.2224737, 9.354413600000001 50.2225614, 9.3545838 50.2225874, 9.3546166 50.2224908, 9.354571699999999 50.2224846, 9.3545579 50.2224242, 9.3544553 50.2224389, 9.354443699999999 50.2224737))",,,,,,,,9.35451515100981,50.22251023732013,2.2128544999882024e-08,1
57954023,yes,"POLYGON ((9.354413600000001 50.2225614, 9.354372 50.2226727, 9.354542199999999 50.2226987, 9.3545838 50.2225874, 9.354413600000001 50.2225614))",,,,,,,,9.3544779,50.22263004999999,2.0024860000258303e-08,1
57954024,yes,"POLYGON ((9.3544067 50.2230199, 9.354337900000001 50.2231082, 9.354236 50.2230757, 9.3542524 50.2230545, 9.354195000000001 50.2230362, 9.354247300000001 50.222969, 9.3544067 50.2230199))",,,,,,,,9.354299889644023,50.22303697385187,1.6060485000296368e-08,1
57954025,yes,"POLYGON ((9.3534989 50.2239657, 9.353407900000001 50.2240551, 9.3532721 50.2240021, 9.3533632 50.2239126, 9.3534989 50.2239657))",,,,,,,,9.35338551248804,50.22398387001221,1.6973040000281498e-08,1
57954026,yes,"POLYGON ((9.3528336 50.2249224, 9.352777400000001 50.2250591, 9.3525811 50.225026, 9.3525919 50.2249997, 9.352604599999999 50.2249688, 9.3526664 50.2249792, 9.352699100000001 50.2248998, 9.3527874 50.2249147, 9.3528336 50.2249224))",,,,,,,,9.352719767410916,50.224983183535336,2.3431925000279594e-08,1
57954027,yes,"POLYGON ((9.354695899999999 50.2228642, 9.3546444 50.2229626, 9.3545962 50.2229542, 9.3545908 50.2229041, 9.3544961 50.2228936, 9.354485199999999 50.2229274, 9.3543305 50.222906, 9.3543638 50.2228168, 9.354695899999999 50.2228642))",,,,,,,,9.354508171244902,50.222881021251624,2.729675500144297e-08,1
57954028,yes,"POLYGON ((9.352448300000001 50.2249698, 9.3524554 50.2249515, 9.352505499999999 50.2249598, 9.3524958 50.2249838, 9.3525919 50.2249997, 9.3525811 50.225026, 9.3525603 50.2250784, 9.3524142 50.2250535, 9.352448300000001 50.2249698))",,,,,,,,9.352500526511694,50.225021207684634,1.348317500030545e-08,1
57954029,yes,"POLYGON ((9.3551599 50.2231477, 9.355301300000001 50.2231694, 9.3553181 50.2231245, 9.3554274 50.2231412, 9.3554253 50.2231468, 9.3555157 50.2231607, 9.3555124 50.2230769, 9.355204000000001 50.2230299, 9.3551599 50.2231477))",,,,,,,,9.3553305201417,50.22310190941453,3.222815499975131e-08,1
57954030,yes,"POLYGON ((9.355080900000001 50.2233418, 9.355233399999999 50.2233659, 9.3552765 50.2232546, 9.355222400000001 50.2232461, 9.3552371 50.2232079, 9.355103700000001 50.2231868, 9.3550892 50.2232241, 9.3551243 50.2232296, 9.355080900000001 50.2233418))",,,,,,,,9.355175164078112,50.223279402216896,2.338440499984894e-08,1
57954031,yes,"POLYGON ((9.3533147 50.2241654, 9.3532496 50.224253, 9.3531339 50.2242178, 9.353156500000001 50.2241874, 9.353116 50.2241751, 9.353158499999999 50.2241179, 9.3533147 50.2241654))",,,,,,,,9.353211876061224,50.22418435964496,1.5264584999518136e-08,1
